geometry,min_lon,min_lat,max_lon,max_lat,streets_length_370,building_count_580,building_area_940,avg_canopy_970,mode_landcover_70,water_area_total_730
"POLYGON ((-13619007.999999998 6036332, -13618507.999999998 6036332, -13618507.999999998 6036832, -13619007.999999998 6036832, -13619007.999999998 6036332))",-122.34163040946034,47.57435164051675,-122.33713883303975,47.57738171801906,3680.631194990893,30,374432.84245640266,0.0518783542039356,24.0,323467.20821848244
"POLYGON ((-13619007.999999998 6036832, -13618507.999999998 6036832, -13618507.999999998 6037331.999999999, -13619007.999999998 6037331.999999999, -13619007.999999998 6036832))",-122.34163040946034,47.57738171801906,-122.33713883303975,47.580411620179774,2648.71645538781,22,346876.2200388933,0.06118067978533095,24.0,348587.2696518943
"POLYGON ((-13619007.999999998 6037331.999999999, -13618507.999999998 6037331.999999999, -13618507.999999998 6037832, -13619007.999999998 6037832, -13619007.999999998 6037331.999999999))",-122.34163040946034,47.580411620179774,-122.33713883303975,47.58344134700057,2520.6924047165526,11,280587.22471606755,0.046153846153846156,24.0,347884.5951919792
"POLYGON ((-13619007.999999998 6037832, -13618507.999999998 6037832, -13618507.999999998 6038332, -13619007.999999998 6038332, -13619007.999999998 6037832))",-122.34163040946034,47.58344134700057,-122.33713883303975,47.58647089848312,2230.5312510398057,9,291196.1499979358,0.06783216783216783,24.0,305014.05281912134
"POLYGON ((-13619007.999999998 6038332, -13618507.999999998 6038332, -13618507.999999998 6038832, -13619007.999999998 6038832, -13619007.999999998 6038332))",-122.34163040946034,47.58647089848312,-122.33713883303975,47.589500274629096,2887.5200779947486,23,219391.06977398047,0.11985688729874776,24.0,353974.35341734986
"POLYGON ((-13619007.999999998 6038832, -13618507.999999998 6038832, -13618507.999999998 6039331.999999999, -13619007.999999998 6039331.999999999, -13619007.999999998 6038832))",-122.34163040946034,47.589500274629096,-122.33713883303975,47.59252947544019,2118.1950001485097,25,203487.1084173956,0.2658318425760286,24.0,390920.924344694
"POLYGON ((-13619007.999999998 6039331.999999999, -13618507.999999998 6039331.999999999, -13618507.999999998 6039831.999999999, -13619007.999999998 6039831.999999999, -13619007.999999998 6039331.999999999))",-122.34163040946034,47.59252947544019,-122.33713883303975,47.59555850091807,0.0,4,167572.42843239557,0.25769230769230766,24.0,494841.2328224828
"POLYGON ((-13619007.999999998 6039831.999999999, -13618507.999999998 6039831.999999999, -13618507.999999998 6040331.999999998, -13619007.999999998 6040331.999999998, -13619007.999999998 6039831.999999999))",-122.34163040946034,47.59555850091807,-122.33713883303975,47.598587351064424,0.0,4,177936.61981162004,0.3493006993006993,24.0,702743.4211622931
"POLYGON ((-13619007.999999998 6040331.999999998, -13618507.999999998 6040331.999999998, -13618507.999999998 6040831.999999999, -13619007.999999998 6040831.999999999, -13619007.999999998 6040331.999999998))",-122.34163040946034,47.598587351064424,-122.33713883303975,47.60161602588094,772.9724853806208,13,324133.4982031164,0.5248658318425761,11.0,880883.8502027215
"POLYGON ((-13619007.999999998 6040831.999999999, -13618507.999999998 6040831.999999999, -13618507.999999998 6041332, -13619007.999999998 6041332, -13619007.999999998 6040831.999999999))",-122.34163040946034,47.60161602588094,-122.33713883303975,47.60464452536931,5145.757770211478,26,546415.9707781589,0.5788908765652951,24.0,876188.5697556881
"POLYGON ((-13619007.999999998 6041332, -13618507.999999998 6041332, -13618507.999999998 6041832, -13619007.999999998 6041832, -13619007.999999998 6041332))",-122.34163040946034,47.60464452536931,-122.33713883303975,47.60767284953121,6482.78753298425,37,788882.5837860941,0.6566433566433566,24.0,558479.4925719134
"POLYGON ((-13619007.999999998 6041832, -13618507.999999998 6041832, -13618507.999999998 6042332, -13619007.999999998 6042332, -13619007.999999998 6041832))",-122.34163040946034,47.60767284953121,-122.33713883303975,47.610700998368344,9102.8619604082,51,1056719.6971003353,1.3426573426573427,24.0,196321.26803525232
"POLYGON ((-13619007.999999998 6042332, -13618507.999999998 6042332, -13618507.999999998 6042832, -13619007.999999998 6042832, -13619007.999999998 6042332))",-122.34163040946034,47.610700998368344,-122.33713883303975,47.61372897188239,8232.27611286011,71,1220707.1903474538,1.3118881118881118,24.0,0.0
"POLYGON ((-13619007.999999998 6042832, -13618507.999999998 6042832, -13618507.999999998 6043332, -13619007.999999998 6043332, -13619007.999999998 6042832))",-122.34163040946034,47.61372897188239,-122.33713883303975,47.61675677007505,7848.853341880145,74,1185069.0252031134,2.1001788908765655,24.0,0.0
"POLYGON ((-13619007.999999998 6043332, -13618507.999999998 6043332, -13618507.999999998 6043831.999999999, -13619007.999999998 6043831.999999999, -13619007.999999998 6043332))",-122.34163040946034,47.61675677007505,-122.33713883303975,47.61978439294802,7406.744595933042,64,1087725.6685372205,1.9664335664335664,24.0,0.0
"POLYGON ((-13619007.999999998 6043831.999999999, -13618507.999999998 6043831.999999999, -13618507.999999998 6044331.999999998, -13619007.999999998 6044331.999999998, -13619007.999999998 6043831.999999999))",-122.34163040946034,47.61978439294802,-122.33713883303975,47.622811840503,7862.6048766785325,66,955731.1934435217,1.8548951048951048,24.0,0.0
"POLYGON ((-13619007.999999998 6044331.999999998, -13618507.999999998 6044331.999999998, -13618507.999999998 6044831.999999999, -13619007.999999998 6044831.999999999, -13619007.999999998 6044331.999999998))",-122.34163040946034,47.622811840503,-122.33713883303975,47.62583911274169,6595.056218117444,58,838196.83168575,2.2437062937062935,24.0,67616.12120517512
"POLYGON ((-13619007.999999998 6044831.999999999, -13618507.999999998 6044831.999999999, -13618507.999999998 6045331.999999999, -13619007.999999998 6045331.999999999, -13619007.999999998 6044831.999999999))",-122.34163040946034,47.62583911274169,-122.33713883303975,47.62886620966579,3205.520066368932,47,650284.1811859387,2.646511627906977,0.0,365257.799943127
"POLYGON ((-13619007.999999998 6045331.999999999, -13618507.999999998 6045331.999999999, -13618507.999999998 6045831.999999999, -13619007.999999998 6045831.999999999, -13619007.999999998 6045331.999999999))",-122.34163040946034,47.62886620966579,-122.33713883303975,47.631893131276996,1298.573982122815,49,420022.2511466689,4.609302325581395,24.0,697901.4046948206
"POLYGON ((-13619007.999999998 6045831.999999999, -13618507.999999998 6045831.999999999, -13618507.999999998 6046331.999999999, -13619007.999999998 6046331.999999999, -13619007.999999998 6045831.999999999))",-122.34163040946034,47.631893131276996,-122.33713883303975,47.63491987757703,2003.7591581493878,74,316430.25848005293,6.038461538461538,24.0,797621.4745937894
"POLYGON ((-13619007.999999998 6046331.999999999, -13618507.999999998 6046331.999999999, -13618507.999999998 6046831.999999998, -13619007.999999998 6046831.999999998, -13619007.999999998 6046331.999999999))",-122.34163040946034,47.63491987757703,-122.33713883303975,47.63794644856758,1591.5425528926248,140,263425.27446309786,7.004545454545455,24.0,839273.1107974845
"POLYGON ((-13619007.999999998 6046831.999999998, -13618507.999999998 6046831.999999998, -13618507.999999998 6047332, -13619007.999999998 6047332, -13619007.999999998 6046831.999999998))",-122.34163040946034,47.63794644856758,-122.33713883303975,47.640972844250385,1004.7347499955342,183,208588.38276766715,6.555635062611807,11.0,988157.5497731583
"POLYGON ((-13619007.999999998 6047332, -13618507.999999998 6047332, -13618507.999999998 6047831.999999999, -13619007.999999998 6047831.999999999, -13619007.999999998 6047332))",-122.34163040946034,47.640972844250385,-122.33713883303975,47.643999064627124,0.0,78,174937.12362763358,5.340608228980322,11.0,1099401.1090287399
"POLYGON ((-13619007.999999998 6047831.999999999, -13618507.999999998 6047831.999999999, -13618507.999999998 6048332, -13619007.999999998 6048332, -13619007.999999998 6047831.999999999))",-122.34163040946034,47.643999064627124,-122.33713883303975,47.647025109699534,1091.1769400512019,44,266975.76592257334,5.5167832167832165,11.0,834469.0670680912
"POLYGON ((-13619007.999999998 6048332, -13618507.999999998 6048332, -13618507.999999998 6048831.999999998, -13619007.999999998 6048831.999999998, -13619007.999999998 6048332))",-122.34163040946034,47.647025109699534,-122.33713883303975,47.6500509794693,5274.792997275351,355,461170.5772462672,8.445804195804195,24.0,324845.9955978032
"POLYGON ((-13619007.999999998 6048831.999999998, -13618507.999999998 6048831.999999998, -13618507.999999998 6049332.000000001, -13619007.999999998 6049332.000000001, -13619007.999999998 6048831.999999998))",-122.34163040946034,47.6500509794693,-122.33713883303975,47.65307667393818,5486.832393551009,675,641924.2846028305,13.264685314685314,23.0,6633.625753231502
"POLYGON ((-13619007.999999998 6049332.000000001, -13618507.999999998 6049332.000000001, -13618507.999999998 6049831.999999999, -13619007.999999998 6049831.999999999, -13619007.999999998 6049332.000000001))",-122.34163040946034,47.65307667393818,-122.33713883303975,47.656102193107856,5749.649175270267,766,687165.9405306757,16.893023255813954,23.0,0.0
"POLYGON ((-13619007.999999998 6049831.999999999, -13618507.999999998 6049831.999999999, -13618507.999999998 6050331.999999999, -13619007.999999998 6050331.999999999, -13619007.999999998 6049831.999999999))",-122.34163040946034,47.656102193107856,-122.33713883303975,47.659127536980066,5492.091486763288,645,695290.4951186463,16.070840787119856,23.0,0.0
"POLYGON ((-13619007.999999998 6050331.999999999, -13618507.999999998 6050331.999999999, -13618507.999999998 6050831.999999999, -13619007.999999998 6050831.999999999, -13619007.999999998 6050331.999999999))",-122.34163040946034,47.659127536980066,-122.33713883303975,47.66215270555653,5460.074614109733,521,650297.5604696256,15.82937062937063,24.0,0.0
"POLYGON ((-13619007.999999998 6050831.999999999, -13618507.999999998 6050831.999999999, -13618507.999999998 6051332.000000001, -13619007.999999998 6051332.000000001, -13619007.999999998 6050831.999999999))",-122.34163040946034,47.66215270555653,-122.33713883303975,47.66517769883898,6902.639317431193,580,559651.4160617266,17.23006993006993,23.0,0.0
"POLYGON ((-13619007.999999998 6051332.000000001, -13618507.999999998 6051332.000000001, -13618507.999999998 6051832, -13619007.999999998 6051832, -13619007.999999998 6051332.000000001))",-122.34163040946034,47.66517769883898,-122.33713883303975,47.66820251682912,4442.842906225347,558,431084.39375256747,21.810375670840788,23.0,0.0
"POLYGON ((-13619007.999999998 6051832, -13618507.999999998 6051832, -13618507.999999998 6052331.999999999, -13619007.999999998 6052331.999999999, -13619007.999999998 6051832))",-122.34163040946034,47.66820251682912,-122.33713883303975,47.67122715952869,3949.572184173007,426,304000.98469529283,21.724865831842575,23.0,194136.33711569675
"POLYGON ((-13619007.999999998 6052331.999999999, -13618507.999999998 6052331.999999999, -13618507.999999998 6052832, -13619007.999999998 6052832, -13619007.999999998 6052331.999999999))",-122.34163040946034,47.67122715952869,-122.33713883303975,47.67425162693943,1417.6491697186216,204,204407.83045528454,15.753496503496503,11.0,701438.3730849542
"POLYGON ((-13619007.999999998 6052832, -13618507.999999998 6052832, -13618507.999999998 6053332.000000001, -13619007.999999998 6053332.000000001, -13619007.999999998 6052832))",-122.34163040946034,47.67425162693943,-122.33713883303975,47.677275919063064,0.0,0,108296.77052582306,9.601398601398602,11.0,1367118.0548058779
"POLYGON ((-13619007.999999998 6053332.000000001, -13618507.999999998 6053332.000000001, -13618507.999999998 6053831.999999999, -13619007.999999998 6053831.999999999, -13619007.999999998 6053332.000000001))",-122.34163040946034,47.677275919063064,-122.33713883303975,47.68030003590131,0.0,0,93426.36591838334,5.492665474060823,11.0,1418385.1639125703
"POLYGON ((-13619007.999999998 6053831.999999999, -13618507.999999998 6053831.999999999, -13618507.999999998 6054332.000000001, -13619007.999999998 6054332.000000001, -13619007.999999998 6053831.999999999))",-122.34163040946034,47.68030003590131,-122.33713883303975,47.683323977455935,1288.7038888301165,164,257040.2720665619,7.9960644007155635,11.0,908596.953847736
"POLYGON ((-13619007.999999998 6054332.000000001, -13618507.999999998 6054332.000000001, -13618507.999999998 6054831.999999999, -13619007.999999998 6054831.999999999, -13619007.999999998 6054332.000000001))",-122.34163040946034,47.683323977455935,-122.33713883303975,47.68634774372864,4226.75191646386,457,419139.25047148,12.514490161001788,23.0,318303.9444674501
"POLYGON ((-13619007.999999998 6054831.999999999, -13618507.999999998 6054831.999999999, -13618507.999999998 6055332, -13619007.999999998 6055332, -13619007.999999998 6054831.999999999))",-122.34163040946034,47.68634774372864,-122.33713883303975,47.689371334721194,5306.206977787004,640,539951.1827257326,14.8993006993007,23.0,54583.66761357009
"POLYGON ((-13619007.999999998 6055332, -13618507.999999998 6055332, -13618507.999999998 6055831.999999998, -13619007.999999998 6055831.999999998, -13619007.999999998 6055332))",-122.34163040946034,47.689371334721194,-122.33713883303975,47.69239475043532,4889.941204515624,738,587561.7973968323,14.855594405594406,23.0,0.0
"POLYGON ((-13619007.999999998 6055831.999999998, -13618507.999999998 6055831.999999998, -13618507.999999998 6056332, -13619007.999999998 6056332, -13619007.999999998 6055831.999999998))",-122.34163040946034,47.69239475043532,-122.33713883303975,47.69541799087277,3975.4104430609596,668,579685.8103208779,15.09695885509839,23.0,0.0
"POLYGON ((-13619007.999999998 6056332, -13618507.999999998 6056332, -13618507.999999998 6056832, -13619007.999999998 6056832, -13619007.999999998 6056332))",-122.34163040946034,47.69541799087277,-122.33713883303975,47.698441056035286,3670.3970695135476,492,612405.5141430494,13.595706618962433,23.0,0.0
"POLYGON ((-13619007.999999998 6056832, -13618507.999999998 6056832, -13618507.999999998 6057332.000000001, -13619007.999999998 6057332.000000001, -13619007.999999998 6056832))",-122.34163040946034,47.698441056035286,-122.33713883303975,47.701463945924615,4245.940264647601,464,578385.47719355,13.27027972027972,23.0,0.0
"POLYGON ((-13619007.999999998 6057332.000000001, -13618507.999999998 6057332.000000001, -13618507.999999998 6057831.999999999, -13619007.999999998 6057831.999999999, -13619007.999999998 6057332.000000001))",-122.34163040946034,47.701463945924615,-122.33713883303975,47.70448666054249,4088.2482263314696,485,538958.2156537682,15.122377622377622,23.0,0.0
"POLYGON ((-13619007.999999998 6057831.999999999, -13618507.999999998 6057831.999999999, -13618507.999999998 6058331.999999999, -13619007.999999998 6058331.999999999, -13619007.999999998 6057831.999999999))",-122.34163040946034,47.70448666054249,-122.33713883303975,47.70750919989069,4033.604056741344,480,442973.8890921708,15.441608391608392,23.0,0.0
"POLYGON ((-13619007.999999998 6058331.999999999, -13618507.999999998 6058331.999999999, -13618507.999999998 6058831.999999999, -13619007.999999998 6058831.999999999, -13619007.999999998 6058331.999999999))",-122.34163040946034,47.70750919989069,-122.33713883303975,47.710531563970946,1561.6769322818536,194,391562.58823944256,15.263327370304115,21.0,0.0
"POLYGON ((-13619007.999999998 6058831.999999999, -13618507.999999998 6058831.999999999, -13618507.999999998 6059332, -13619007.999999998 6059332, -13619007.999999998 6058831.999999999))",-122.34163040946034,47.710531563970946,-122.33713883303975,47.71355375278502,1549.5386196301238,52,375576.41904000466,15.92057245080501,22.0,0.0
"POLYGON ((-13619007.999999998 6059332, -13618507.999999998 6059332, -13618507.999999998 6059831.999999998, -13619007.999999998 6059831.999999998, -13619007.999999998 6059332))",-122.34163040946034,47.71355375278502,-122.33713883303975,47.71657576633466,2867.4418667498758,252,375218.4990368712,14.49965034965035,23.0,0.0
"POLYGON ((-13619007.999999998 6059831.999999998, -13618507.999999998 6059831.999999998, -13618507.999999998 6060331.999999998, -13619007.999999998 6060331.999999998, -13619007.999999998 6059831.999999998))",-122.34163040946034,47.71657576633466,-122.33713883303975,47.71959760462163,4490.305567099183,381,448996.18917101185,14.394755244755245,22.0,45993.98437444472
"POLYGON ((-13619007.999999998 6060331.999999998, -13618507.999999998 6060331.999999998, -13618507.999999998 6060831.999999999, -13619007.999999998 6060831.999999999, -13619007.999999998 6060331.999999998))",-122.34163040946034,47.71959760462163,-122.33713883303975,47.72261926764769,3302.5245111033205,322,494507.91171096213,13.50948121645796,22.0,48322.78317170692
"POLYGON ((-13619007.999999998 6060831.999999999, -13618507.999999998 6060831.999999999, -13618507.999999998 6061331.999999998, -13619007.999999998 6061331.999999998, -13619007.999999998 6060831.999999999))",-122.34163040946034,47.72261926764769,-122.33713883303975,47.725640755414595,2357.0218293296007,197,547533.520395145,12.964221824686941,23.0,0.0
"POLYGON ((-13619007.999999998 6061331.999999998, -13618507.999999998 6061331.999999998, -13618507.999999998 6061832, -13619007.999999998 6061832, -13619007.999999998 6061331.999999998))",-122.34163040946034,47.725640755414595,-122.33713883303975,47.72866206792412,2844.2270337346044,298,562416.0646928053,14.616100178890877,22.0,0.0
"POLYGON ((-13619007.999999998 6061832, -13618507.999999998 6061832, -13618507.999999998 6062332, -13619007.999999998 6062332, -13619007.999999998 6061832))",-122.34163040946034,47.72866206792412,-122.33713883303975,47.731683205178015,5162.462178141265,581,574035.6906245127,16.975874125874125,23.0,0.0
"POLYGON ((-13619007.999999998 6062332, -13618507.999999998 6062332, -13618507.999999998 6062831.999999999, -13619007.999999998 6062831.999999999, -13619007.999999998 6062332))",-122.34163040946034,47.731683205178015,-122.33713883303975,47.73470416717805,5613.548223548364,595,537279.1463883364,21.329020979020978,22.0,0.0
"POLYGON ((-13618507.999999998 6023331.999999999, -13618007.999999998 6023331.999999999, -13618007.999999998 6023832, -13618507.999999998 6023832, -13618507.999999998 6023331.999999999))",-122.33713883303975,47.495508075116945,-122.33264725661914,47.49854271208219,2848.504721608601,433,399522.2376467464,17.16512784090909,23.0,0.0
"POLYGON ((-13618507.999999998 6023832, -13618007.999999998 6023832, -13618007.999999998 6024332, -13618507.999999998 6024332, -13618507.999999998 6023832))",-122.33713883303975,47.49854271208219,-122.33264725661914,47.50157717366297,3388.654489417911,363,411893.6119453336,16.241832386363637,23.0,0.0
"POLYGON ((-13618507.999999998 6024332, -13618007.999999998 6024332, -13618007.999999998 6024832, -13618507.999999998 6024832, -13618507.999999998 6024332))",-122.33713883303975,47.50157717366297,-122.33264725661914,47.50461145986092,3760.2190530480907,437,443633.1947056641,14.706395348837209,23.0,0.0
"POLYGON ((-13618507.999999998 6024832, -13618007.999999998 6024832, -13618007.999999998 6025331.999999999, -13618507.999999998 6025331.999999999, -13618507.999999998 6024832))",-122.33713883303975,47.50461145986092,-122.33264725661914,47.507645570677646,4360.387122727998,522,479178.1331472793,15.667877906976743,23.0,0.0
"POLYGON ((-13618507.999999998 6025331.999999999, -13618007.999999998 6025331.999999999, -13618007.999999998 6025831.999999999, -13618507.999999998 6025831.999999999, -13618507.999999998 6025331.999999999))",-122.33713883303975,47.507645570677646,-122.33264725661914,47.5106795061148,4852.9841303757,610,417400.67221348337,18.583806818181817,22.0,0.0
"POLYGON ((-13618507.999999998 6025831.999999999, -13618007.999999998 6025831.999999999, -13618007.999999998 6026332, -13618507.999999998 6026332, -13618507.999999998 6025831.999999999))",-122.33713883303975,47.5106795061148,-122.33264725661914,47.513713266174,4611.265918440164,497,284638.3384791212,21.992542613636363,23.0,2783.857672039755
"POLYGON ((-13618507.999999998 6026332, -13618007.999999998 6026332, -13618007.999999998 6026832, -13618507.999999998 6026832, -13618507.999999998 6026332))",-122.33713883303975,47.513713266174,-122.33264725661914,47.51674685085688,1333.7701367493532,190,239198.97605118772,23.143531976744185,21.0,5602.84906552223
"POLYGON ((-13618507.999999998 6026832, -13618007.999999998 6026832, -13618007.999999998 6027332.000000001, -13618507.999999998 6027332.000000001, -13618507.999999998 6026832))",-122.33713883303975,47.51674685085688,-122.33264725661914,47.51978026016509,1274.0487161914234,73,205850.7381792799,26.392441860465116,24.0,5112.719150847935
"POLYGON ((-13618507.999999998 6027332.000000001, -13618007.999999998 6027332.000000001, -13618007.999999998 6027831.999999999, -13618507.999999998 6027831.999999999, -13618507.999999998 6027332.000000001))",-122.33713883303975,47.51978026016509,-122.33264725661914,47.52281349410024,2832.8812839107322,131,215758.10360125182,27.581321022727273,52.0,2818.9913934824754
"POLYGON ((-13618507.999999998 6027831.999999999, -13618007.999999998 6027831.999999999, -13618007.999999998 6028332.000000001, -13618507.999999998 6028332.000000001, -13618507.999999998 6027831.999999999))",-122.33713883303975,47.52281349410024,-122.33264725661914,47.52584655266399,4389.03779770907,88,205985.93256533935,26.203125,23.0,0.0
"POLYGON ((-13618507.999999998 6028332.000000001, -13618007.999999998 6028332.000000001, -13618007.999999998 6028831.999999998, -13618507.999999998 6028831.999999998, -13618507.999999998 6028332.000000001))",-122.33713883303975,47.52584655266399,-122.33264725661914,47.52887943585797,4805.710378503852,23,242435.464660229,22.98219476744186,22.0,0.0
"POLYGON ((-13618507.999999998 6028831.999999998, -13618007.999999998 6028831.999999998, -13618007.999999998 6029331.999999999, -13618507.999999998 6029331.999999999, -13618507.999999998 6028831.999999998))",-122.33713883303975,47.52887943585797,-122.33264725661914,47.531912143683826,4581.641648074885,50,288293.7759707286,17.532703488372093,24.0,3343.308942995946
"POLYGON ((-13618507.999999998 6029331.999999999, -13618007.999999998 6029331.999999999, -13618007.999999998 6029831.999999999, -13618507.999999998 6029831.999999999, -13618507.999999998 6029331.999999999))",-122.33713883303975,47.531912143683826,-122.33264725661914,47.5349446761432,7109.485666920567,47,375693.04496135487,13.647372159090908,24.0,26908.74928786522
"POLYGON ((-13618507.999999998 6029831.999999999, -13618007.999999998 6029831.999999999, -13618007.999999998 6030331.999999999, -13618507.999999998 6030331.999999999, -13618507.999999998 6029831.999999999))",-122.33713883303975,47.5349446761432,-122.33264725661914,47.537977033237745,4853.702224925875,27,327411.7670865564,10.107599431818182,24.0,136630.27261464568
"POLYGON ((-13618507.999999998 6030331.999999999, -13618007.999999998 6030331.999999999, -13618007.999999998 6030831.999999998, -13618507.999999998 6030831.999999998, -13618507.999999998 6030331.999999999))",-122.33713883303975,47.537977033237745,-122.33264725661914,47.54100921496909,4807.174265913502,12,368230.89136793296,5.946584302325581,24.0,375585.7642230892
"POLYGON ((-13618507.999999998 6030831.999999998, -13618007.999999998 6030831.999999998, -13618007.999999998 6031331.999999999, -13618507.999999998 6031331.999999999, -13618507.999999998 6030831.999999998))",-122.33713883303975,47.54100921496909,-122.33264725661914,47.5440412213389,4208.962488300511,41,374892.67241464125,2.008720930232558,24.0,449519.29865315225
"POLYGON ((-13618507.999999998 6031331.999999999, -13618007.999999998 6031331.999999999, -13618007.999999998 6031831.999999999, -13618507.999999998 6031831.999999999, -13618507.999999998 6031331.999999999))",-122.33713883303975,47.5440412213389,-122.33264725661914,47.547073052348836,4502.371372940666,41,522635.4025061199,0.32386363636363635,24.0,436337.5755073966
"POLYGON ((-13618507.999999998 6031831.999999999, -13618007.999999998 6031831.999999999, -13618007.999999998 6032332, -13618507.999999998 6032332, -13618507.999999998 6031831.999999999))",-122.33713883303975,47.547073052348836,-122.33264725661914,47.55010470800053,2501.208417593281,54,616993.7769997236,0.3132102272727273,24.0,338693.0798846454
"POLYGON ((-13618507.999999998 6032332, -13618007.999999998 6032332, -13618007.999999998 6032831.999999999, -13618507.999999998 6032831.999999999, -13618507.999999998 6032332))",-122.33713883303975,47.55010470800053,-122.33264725661914,47.55313618829565,4333.132609164469,108,734768.1279548828,0.44622093023255816,24.0,173573.75831496096
"POLYGON ((-13618507.999999998 6032831.999999999, -13618007.999999998 6032831.999999999, -13618007.999999998 6033331.999999999, -13618507.999999998 6033331.999999999, -13618507.999999998 6032831.999999999))",-122.33713883303975,47.55313618829565,-122.33264725661914,47.556167493235854,5050.310265578848,94,783195.9320503223,0.4571220930232558,24.0,51079.11622608969
"POLYGON ((-13618507.999999998 6033331.999999999, -13618007.999999998 6033331.999999999, -13618007.999999998 6033831.999999998, -13618507.999999998 6033831.999999998, -13618507.999999998 6033331.999999999))",-122.33713883303975,47.556167493235854,-122.33264725661914,47.559198622822784,3413.97574815606,39,636769.017065417,0.41264204545454547,24.0,24203.029836208556
"POLYGON ((-13618507.999999998 6033831.999999998, -13618007.999999998 6033831.999999998, -13618007.999999998 6034331.999999998, -13618507.999999998 6034331.999999998, -13618507.999999998 6033831.999999998))",-122.33713883303975,47.559198622822784,-122.33264725661914,47.56222957705812,2928.9855618356523,21,684564.547192468,0.3252840909090909,24.0,0.0
"POLYGON ((-13618507.999999998 6034331.999999998, -13618007.999999998 6034331.999999998, -13618007.999999998 6034831.999999999, -13618507.999999998 6034831.999999999, -13618507.999999998 6034331.999999998))",-122.33713883303975,47.56222957705812,-122.33264725661914,47.56526035594352,2131.512433458895,18,787259.2696940238,0.25181686046511625,24.0,0.0
"POLYGON ((-13618507.999999998 6034831.999999999, -13618007.999999998 6034831.999999999, -13618007.999999998 6035332, -13618507.999999998 6035332, -13618507.999999998 6034831.999999999))",-122.33713883303975,47.56526035594352,-122.33264725661914,47.56829095948065,1821.9353447168628,28,805052.4551227419,0.13880813953488372,24.0,0.0
"POLYGON ((-13618507.999999998 6035332, -13618007.999999998 6035332, -13618007.999999998 6035831.999999999, -13618507.999999998 6035831.999999999, -13618507.999999998 6035332))",-122.33713883303975,47.56829095948065,-122.33264725661914,47.57132138767117,4633.954510595682,50,760601.2709407631,0.14808238636363635,24.0,0.0
"POLYGON ((-13618507.999999998 6035831.999999999, -13618007.999999998 6035831.999999999, -13618007.999999998 6036332, -13618507.999999998 6036332, -13618507.999999998 6035831.999999999))",-122.33713883303975,47.57132138767117,-122.33264725661914,47.57435164051675,7036.529050344773,70,677861.0619655089,0.10795454545454546,24.0,0.0
"POLYGON ((-13618507.999999998 6036332, -13618007.999999998 6036332, -13618007.999999998 6036832, -13618507.999999998 6036832, -13618507.999999998 6036332))",-122.33713883303975,47.57435164051675,-122.33264725661914,47.57738171801906,4423.596370853046,57,649550.2942894195,0.04578488372093023,24.0,3840.141216755487
"POLYGON ((-13618507.999999998 6036832, -13618007.999999998 6036832, -13618007.999999998 6037331.999999999, -13618507.999999998 6037331.999999999, -13618507.999999998 6036832))",-122.33713883303975,47.57738171801906,-122.33264725661914,47.580411620179774,3354.0289718986996,44,607645.7113785017,0.07703488372093023,24.0,20692.49762463981
"POLYGON ((-13618507.999999998 6037331.999999999, -13618007.999999998 6037331.999999999, -13618007.999999998 6037832, -13618507.999999998 6037832, -13618507.999999998 6037331.999999999))",-122.33713883303975,47.580411620179774,-122.33264725661914,47.58344134700057,3314.7716440253134,28,504688.2942907693,0.09303977272727272,24.0,0.0
"POLYGON ((-13618507.999999998 6037832, -13618007.999999998 6037832, -13618007.999999998 6038332, -13618507.999999998 6038332, -13618507.999999998 6037832))",-122.33713883303975,47.58344134700057,-122.33264725661914,47.58647089848312,3401.5919911959036,28,467626.9899096803,0.13636363636363635,24.0,0.0
"POLYGON ((-13618507.999999998 6038332, -13618007.999999998 6038332, -13618007.999999998 6038832, -13618507.999999998 6038832, -13618507.999999998 6038332))",-122.33713883303975,47.58647089848312,-122.33264725661914,47.589500274629096,3840.17491571558,33,438407.67886208463,0.3001453488372093,24.0,19907.356175500303
"POLYGON ((-13618507.999999998 6038832, -13618007.999999998 6038832, -13618007.999999998 6039331.999999999, -13618507.999999998 6039331.999999999, -13618507.999999998 6038832))",-122.33713883303975,47.589500274629096,-122.33264725661914,47.59252947544019,6191.846928635609,25,326382.86429447826,0.313953488372093,24.0,29029.09179019266
"POLYGON ((-13618507.999999998 6039331.999999999, -13618007.999999998 6039331.999999999, -13618007.999999998 6039831.999999999, -13618507.999999998 6039831.999999999, -13618507.999999998 6039331.999999999))",-122.33713883303975,47.59252947544019,-122.33264725661914,47.59555850091807,6537.615080488137,11,347551.78289868415,0.4385653409090909,24.0,958.9391697865917
"POLYGON ((-13618507.999999998 6039831.999999999, -13618007.999999998 6039831.999999999, -13618007.999999998 6040331.999999998, -13618507.999999998 6040331.999999998, -13618507.999999998 6039831.999999999))",-122.33713883303975,47.59555850091807,-122.33264725661914,47.598587351064424,6222.335788550335,29,376311.22409122065,0.7517755681818182,24.0,112163.36558923934
"POLYGON ((-13618507.999999998 6040331.999999998, -13618007.999999998 6040331.999999998, -13618007.999999998 6040831.999999999, -13618507.999999998 6040831.999999999, -13618507.999999998 6040331.999999998))",-122.33713883303975,47.598587351064424,-122.33264725661914,47.60161602588094,7563.258663048798,57,555886.1819221444,1.048328488372093,24.0,252071.95360239292
