geometry,min_lon,min_lat,max_lon,max_lat,streets_length_370
"POLYGON ((-13623508 6036832, -13623007.999999998 6036832, -13623007.999999998 6037331.999999999, -13623508 6037331.999999999, -13623508 6036832))",-122.38205459724573,47.57738171801906,-122.37756302082514,47.580411620179774,5449.54783492417
"POLYGON ((-13623508 6037331.999999999, -13623007.999999998 6037331.999999999, -13623007.999999998 6037832, -13623508 6037832, -13623508 6037331.999999999))",-122.38205459724573,47.580411620179774,-122.37756302082514,47.58344134700057,5316.027358779602
"POLYGON ((-13623508 6037832, -13623007.999999998 6037832, -13623007.999999998 6038332, -13623508 6038332, -13623508 6037832))",-122.38205459724573,47.58344134700057,-122.37756302082514,47.58647089848312,2494.9116020744304
"POLYGON ((-13623508 6038332, -13623007.999999998 6038332, -13623007.999999998 6038832, -13623508 6038832, -13623508 6038332))",-122.38205459724573,47.58647089848312,-122.37756302082514,47.589500274629096,3053.334752043004
"POLYGON ((-13623508 6038832, -13623007.999999998 6038832, -13623007.999999998 6039331.999999999, -13623508 6039331.999999999, -13623508 6038832))",-122.38205459724573,47.589500274629096,-122.37756302082514,47.59252947544019,1325.6501695825036
"POLYGON ((-13623508 6039331.999999999, -13623007.999999998 6039331.999999999, -13623007.999999998 6039831.999999999, -13623508 6039831.999999999, -13623508 6039331.999999999))",-122.38205459724573,47.59252947544019,-122.37756302082514,47.59555850091807,0.0
"POLYGON ((-13623508 6039831.999999999, -13623007.999999998 6039831.999999999, -13623007.999999998 6040331.999999998, -13623508 6040331.999999998, -13623508 6039831.999999999))",-122.38205459724573,47.59555850091807,-122.37756302082514,47.598587351064424,0.0
"POLYGON ((-13623508 6040331.999999998, -13623007.999999998 6040331.999999998, -13623007.999999998 6040831.999999999, -13623508 6040831.999999999, -13623508 6040331.999999998))",-122.38205459724573,47.598587351064424,-122.37756302082514,47.60161602588094,568.7854333254047
"POLYGON ((-13623508 6040831.999999999, -13623007.999999998 6040831.999999999, -13623007.999999998 6041332, -13623508 6041332, -13623508 6040831.999999999))",-122.38205459724573,47.60161602588094,-122.37756302082514,47.60464452536931,518.4937107673315
"POLYGON ((-13623508 6041332, -13623007.999999998 6041332, -13623007.999999998 6041832, -13623508 6041832, -13623508 6041332))",-122.38205459724573,47.60464452536931,-122.37756302082514,47.60767284953121,678.7034611287171
"POLYGON ((-13623508 6041832, -13623007.999999998 6041832, -13623007.999999998 6042332, -13623508 6042332, -13623508 6041832))",-122.38205459724573,47.60767284953121,-122.37756302082514,47.610700998368344,264.3554881110456
"POLYGON ((-13623508 6042332, -13623007.999999998 6042332, -13623007.999999998 6042832, -13623508 6042832, -13623508 6042332))",-122.38205459724573,47.610700998368344,-122.37756302082514,47.61372897188239,0.0
"POLYGON ((-13623508 6042832, -13623007.999999998 6042832, -13623007.999999998 6043332, -13623508 6043332, -13623508 6042832))",-122.38205459724573,47.61372897188239,-122.37756302082514,47.61675677007505,0.0
"POLYGON ((-13623508 6043332, -13623007.999999998 6043332, -13623007.999999998 6043831.999999999, -13623508 6043831.999999999, -13623508 6043332))",-122.38205459724573,47.61675677007505,-122.37756302082514,47.61978439294802,0.0
"POLYGON ((-13623508 6043831.999999999, -13623007.999999998 6043831.999999999, -13623007.999999998 6044331.999999998, -13623508 6044331.999999998, -13623508 6043831.999999999))",-122.38205459724573,47.61978439294802,-122.37756302082514,47.622811840503,0.0
"POLYGON ((-13623508 6044331.999999998, -13623007.999999998 6044331.999999998, -13623007.999999998 6044831.999999999, -13623508 6044831.999999999, -13623508 6044331.999999998))",-122.38205459724573,47.622811840503,-122.37756302082514,47.62583911274169,0.0
"POLYGON ((-13623508 6044831.999999999, -13623007.999999998 6044831.999999999, -13623007.999999998 6045331.999999999, -13623508 6045331.999999999, -13623508 6044831.999999999))",-122.38205459724573,47.62583911274169,-122.37756302082514,47.62886620966579,0.0
"POLYGON ((-13623508 6045331.999999999, -13623007.999999998 6045331.999999999, -13623007.999999998 6045831.999999999, -13623508 6045831.999999999, -13623508 6045331.999999999))",-122.38205459724573,47.62886620966579,-122.37756302082514,47.631893131276996,385.4167536865323
"POLYGON ((-13623508 6045831.999999999, -13623007.999999998 6045831.999999999, -13623007.999999998 6046331.999999999, -13623508 6046331.999999999, -13623508 6045831.999999999))",-122.38205459724573,47.631893131276996,-122.37756302082514,47.63491987757703,3087.3748451637257
"POLYGON ((-13623508 6046331.999999999, -13623007.999999998 6046331.999999999, -13623007.999999998 6046831.999999998, -13623508 6046831.999999998, -13623508 6046331.999999999))",-122.38205459724573,47.63491987757703,-122.37756302082514,47.63794644856758,0.0
"POLYGON ((-13623508 6046831.999999998, -13623007.999999998 6046831.999999998, -13623007.999999998 6047332, -13623508 6047332, -13623508 6046831.999999998))",-122.38205459724573,47.63794644856758,-122.37756302082514,47.640972844250385,274.368734092449
"POLYGON ((-13623508 6047332, -13623007.999999998 6047332, -13623007.999999998 6047831.999999999, -13623508 6047831.999999999, -13623508 6047332))",-122.38205459724573,47.640972844250385,-122.37756302082514,47.643999064627124,374.33575151069977
"POLYGON ((-13623508 6047831.999999999, -13623007.999999998 6047831.999999999, -13623007.999999998 6048332, -13623508 6048332, -13623508 6047831.999999999))",-122.38205459724573,47.643999064627124,-122.37756302082514,47.647025109699534,1130.7167650428753
"POLYGON ((-13623508 6048332, -13623007.999999998 6048332, -13623007.999999998 6048831.999999998, -13623508 6048831.999999998, -13623508 6048332))",-122.38205459724573,47.647025109699534,-122.37756302082514,47.6500509794693,3674.810591257048
"POLYGON ((-13623508 6048831.999999998, -13623007.999999998 6048831.999999998, -13623007.999999998 6049332.000000001, -13623508 6049332.000000001, -13623508 6048831.999999998))",-122.38205459724573,47.6500509794693,-122.37756302082514,47.65307667393818,1808.9003277646093
"POLYGON ((-13623508 6049332.000000001, -13623007.999999998 6049332.000000001, -13623007.999999998 6049831.999999999, -13623508 6049831.999999999, -13623508 6049332.000000001))",-122.38205459724573,47.65307667393818,-122.37756302082514,47.656102193107856,3609.993279159133
"POLYGON ((-13623508 6049831.999999999, -13623007.999999998 6049831.999999999, -13623007.999999998 6050331.999999999, -13623508 6050331.999999999, -13623508 6049831.999999999))",-122.38205459724573,47.656102193107856,-122.37756302082514,47.659127536980066,916.3189761910091
"POLYGON ((-13623508 6050331.999999999, -13623007.999999998 6050331.999999999, -13623007.999999998 6050831.999999999, -13623508 6050831.999999999, -13623508 6050331.999999999))",-122.38205459724573,47.659127536980066,-122.37756302082514,47.66215270555653,544.4796176420858
"POLYGON ((-13623508 6050831.999999999, -13623007.999999998 6050831.999999999, -13623007.999999998 6051332.000000001, -13623508 6051332.000000001, -13623508 6050831.999999999))",-122.38205459724573,47.66215270555653,-122.37756302082514,47.66517769883898,4418.5617500333965
"POLYGON ((-13623508 6051332.000000001, -13623007.999999998 6051332.000000001, -13623007.999999998 6051832, -13623508 6051832, -13623508 6051332.000000001))",-122.38205459724573,47.66517769883898,-122.37756302082514,47.66820251682912,5942.565806471919
"POLYGON ((-13623508 6051832, -13623007.999999998 6051832, -13623007.999999998 6052331.999999999, -13623508 6052331.999999999, -13623508 6051832))",-122.38205459724573,47.66820251682912,-122.37756302082514,47.67122715952869,4954.564794326897
"POLYGON ((-13623508 6052331.999999999, -13623007.999999998 6052331.999999999, -13623007.999999998 6052832, -13623508 6052832, -13623508 6052331.999999999))",-122.38205459724573,47.67122715952869,-122.37756302082514,47.67425162693943,4843.7720662563115
"POLYGON ((-13623508 6052832, -13623007.999999998 6052832, -13623007.999999998 6053332.000000001, -13623508 6053332.000000001, -13623508 6052832))",-122.38205459724573,47.67425162693943,-122.37756302082514,47.677275919063064,5018.590539353303
"POLYGON ((-13623508 6053332.000000001, -13623007.999999998 6053332.000000001, -13623007.999999998 6053831.999999999, -13623508 6053831.999999999, -13623508 6053332.000000001))",-122.38205459724573,47.677275919063064,-122.37756302082514,47.68030003590131,4829.811421921285
"POLYGON ((-13623508 6053831.999999999, -13623007.999999998 6053831.999999999, -13623007.999999998 6054332.000000001, -13623508 6054332.000000001, -13623508 6053831.999999999))",-122.38205459724573,47.68030003590131,-122.37756302082514,47.683323977455935,4930.620107721315
"POLYGON ((-13623508 6054332.000000001, -13623007.999999998 6054332.000000001, -13623007.999999998 6054831.999999999, -13623508 6054831.999999999, -13623508 6054332.000000001))",-122.38205459724573,47.683323977455935,-122.37756302082514,47.68634774372864,5123.6429664153475
"POLYGON ((-13623508 6054831.999999999, -13623007.999999998 6054831.999999999, -13623007.999999998 6055332, -13623508 6055332, -13623508 6054831.999999999))",-122.38205459724573,47.68634774372864,-122.37756302082514,47.689371334721194,4911.432212134694
"POLYGON ((-13623508 6055332, -13623007.999999998 6055332, -13623007.999999998 6055831.999999998, -13623508 6055831.999999998, -13623508 6055332))",-122.38205459724573,47.689371334721194,-122.37756302082514,47.69239475043532,5055.207320092453
"POLYGON ((-13623508 6055831.999999998, -13623007.999999998 6055831.999999998, -13623007.999999998 6056332, -13623508 6056332, -13623508 6055831.999999998))",-122.38205459724573,47.69239475043532,-122.37756302082514,47.69541799087277,4110.068514650673
"POLYGON ((-13623508 6056332, -13623007.999999998 6056332, -13623007.999999998 6056832, -13623508 6056832, -13623508 6056332))",-122.38205459724573,47.69541799087277,-122.37756302082514,47.698441056035286,2407.272964797366
"POLYGON ((-13623508 6056832, -13623007.999999998 6056832, -13623007.999999998 6057332.000000001, -13623508 6057332.000000001, -13623508 6056832))",-122.38205459724573,47.698441056035286,-122.37756302082514,47.701463945924615,4078.3854716849655
"POLYGON ((-13623508 6057332.000000001, -13623007.999999998 6057332.000000001, -13623007.999999998 6057831.999999999, -13623508 6057831.999999999, -13623508 6057332.000000001))",-122.38205459724573,47.701463945924615,-122.37756302082514,47.70448666054249,4722.964684000787
"POLYGON ((-13623508 6057831.999999999, -13623007.999999998 6057831.999999999, -13623007.999999998 6058331.999999999, -13623508 6058331.999999999, -13623508 6057831.999999999))",-122.38205459724573,47.70448666054249,-122.37756302082514,47.70750919989069,2430.380695966089
"POLYGON ((-13623508 6058331.999999999, -13623007.999999998 6058331.999999999, -13623007.999999998 6058831.999999999, -13623508 6058831.999999999, -13623508 6058331.999999999))",-122.38205459724573,47.70750919989069,-122.37756302082514,47.710531563970946,414.00963891406644
"POLYGON ((-13623508 6058831.999999999, -13623007.999999998 6058831.999999999, -13623007.999999998 6059332, -13623508 6059332, -13623508 6058831.999999999))",-122.38205459724573,47.710531563970946,-122.37756302082514,47.71355375278502,1035.6038475325504
"POLYGON ((-13623508 6059332, -13623007.999999998 6059332, -13623007.999999998 6059831.999999998, -13623508 6059831.999999998, -13623508 6059332))",-122.38205459724573,47.71355375278502,-122.37756302082514,47.71657576633466,0.0
"POLYGON ((-13623508 6059831.999999998, -13623007.999999998 6059831.999999998, -13623007.999999998 6060331.999999998, -13623508 6060331.999999998, -13623508 6059831.999999998))",-122.38205459724573,47.71657576633466,-122.37756302082514,47.71959760462163,0.0
"POLYGON ((-13623508 6060331.999999998, -13623007.999999998 6060331.999999998, -13623007.999999998 6060831.999999999, -13623508 6060831.999999999, -13623508 6060331.999999998))",-122.38205459724573,47.71959760462163,-122.37756302082514,47.72261926764769,0.0
"POLYGON ((-13623508 6060831.999999999, -13623007.999999998 6060831.999999999, -13623007.999999998 6061331.999999998, -13623508 6061331.999999998, -13623508 6060831.999999999))",-122.38205459724573,47.72261926764769,-122.37756302082514,47.725640755414595,0.0
"POLYGON ((-13623508 6061331.999999998, -13623007.999999998 6061331.999999998, -13623007.999999998 6061832, -13623508 6061832, -13623508 6061331.999999998))",-122.38205459724573,47.725640755414595,-122.37756302082514,47.72866206792412,0.0
"POLYGON ((-13623508 6061832, -13623007.999999998 6061832, -13623007.999999998 6062332, -13623508 6062332, -13623508 6061832))",-122.38205459724573,47.72866206792412,-122.37756302082514,47.731683205178015,0.0
"POLYGON ((-13623508 6062332, -13623007.999999998 6062332, -13623007.999999998 6062831.999999999, -13623508 6062831.999999999, -13623508 6062332))",-122.38205459724573,47.731683205178015,-122.37756302082514,47.73470416717805,0.0
"POLYGON ((-13623007.999999998 6023331.999999999, -13622507.999999998 6023331.999999999, -13622507.999999998 6023832, -13623007.999999998 6023832, -13623007.999999998 6023331.999999999))",-122.37756302082514,47.495508075116945,-122.37307144440453,47.49854271208219,1356.1576256371775
"POLYGON ((-13623007.999999998 6023832, -13622507.999999998 6023832, -13622507.999999998 6024332, -13623007.999999998 6024332, -13623007.999999998 6023832))",-122.37756302082514,47.49854271208219,-122.37307144440453,47.50157717366297,2708.7786570216126
"POLYGON ((-13623007.999999998 6024332, -13622507.999999998 6024332, -13622507.999999998 6024832, -13623007.999999998 6024832, -13623007.999999998 6024332))",-122.37756302082514,47.50157717366297,-122.37307144440453,47.50461145986092,3088.6686932481716
"POLYGON ((-13623007.999999998 6024832, -13622507.999999998 6024832, -13622507.999999998 6025331.999999999, -13623007.999999998 6025331.999999999, -13623007.999999998 6024832))",-122.37756302082514,47.50461145986092,-122.37307144440453,47.507645570677646,3728.0128515601964
"POLYGON ((-13623007.999999998 6025331.999999999, -13622507.999999998 6025331.999999999, -13622507.999999998 6025831.999999999, -13623007.999999998 6025831.999999999, -13623007.999999998 6025331.999999999))",-122.37756302082514,47.507645570677646,-122.37307144440453,47.5106795061148,4340.890450151441
"POLYGON ((-13623007.999999998 6025831.999999999, -13622507.999999998 6025831.999999999, -13622507.999999998 6026332, -13623007.999999998 6026332, -13623007.999999998 6025831.999999999))",-122.37756302082514,47.5106795061148,-122.37307144440453,47.513713266174,4448.242406066858
"POLYGON ((-13623007.999999998 6026332, -13622507.999999998 6026332, -13622507.999999998 6026832, -13623007.999999998 6026832, -13623007.999999998 6026332))",-122.37756302082514,47.513713266174,-122.37307144440453,47.51674685085688,3978.7009985844043
"POLYGON ((-13623007.999999998 6026832, -13622507.999999998 6026832, -13622507.999999998 6027332.000000001, -13623007.999999998 6027332.000000001, -13623007.999999998 6026832))",-122.37756302082514,47.51674685085688,-122.37307144440453,47.51978026016509,4378.327596012104
"POLYGON ((-13623007.999999998 6027332.000000001, -13622507.999999998 6027332.000000001, -13622507.999999998 6027831.999999999, -13623007.999999998 6027831.999999999, -13623007.999999998 6027332.000000001))",-122.37756302082514,47.51978026016509,-122.37307144440453,47.52281349410024,4501.62914851959
"POLYGON ((-13623007.999999998 6027831.999999999, -13622507.999999998 6027831.999999999, -13622507.999999998 6028332.000000001, -13623007.999999998 6028332.000000001, -13623007.999999998 6027831.999999999))",-122.37756302082514,47.52281349410024,-122.37307144440453,47.52584655266399,4569.76302190875
"POLYGON ((-13623007.999999998 6028332.000000001, -13622507.999999998 6028332.000000001, -13622507.999999998 6028831.999999998, -13623007.999999998 6028831.999999998, -13623007.999999998 6028332.000000001))",-122.37756302082514,47.52584655266399,-122.37307144440453,47.52887943585797,4335.919025160698
"POLYGON ((-13623007.999999998 6028831.999999998, -13622507.999999998 6028831.999999998, -13622507.999999998 6029331.999999999, -13623007.999999998 6029331.999999999, -13623007.999999998 6028831.999999998))",-122.37756302082514,47.52887943585797,-122.37307144440453,47.531912143683826,4587.313440163617
"POLYGON ((-13623007.999999998 6029331.999999999, -13622507.999999998 6029331.999999999, -13622507.999999998 6029831.999999999, -13623007.999999998 6029831.999999999, -13623007.999999998 6029331.999999999))",-122.37756302082514,47.531912143683826,-122.37307144440453,47.5349446761432,4582.44162745253
"POLYGON ((-13623007.999999998 6029831.999999999, -13622507.999999998 6029831.999999999, -13622507.999999998 6030331.999999999, -13623007.999999998 6030331.999999999, -13623007.999999998 6029831.999999999))",-122.37756302082514,47.5349446761432,-122.37307144440453,47.537977033237745,4275.878609109904
"POLYGON ((-13623007.999999998 6030331.999999999, -13622507.999999998 6030331.999999999, -13622507.999999998 6030831.999999998, -13623007.999999998 6030831.999999998, -13623007.999999998 6030331.999999999))",-122.37756302082514,47.537977033237745,-122.37307144440453,47.54100921496909,3355.9032273127814
"POLYGON ((-13623007.999999998 6030831.999999998, -13622507.999999998 6030831.999999998, -13622507.999999998 6031331.999999999, -13623007.999999998 6031331.999999999, -13623007.999999998 6030831.999999998))",-122.37756302082514,47.54100921496909,-122.37307144440453,47.5440412213389,3740.0945563447067
"POLYGON ((-13623007.999999998 6031331.999999999, -13622507.999999998 6031331.999999999, -13622507.999999998 6031831.999999999, -13623007.999999998 6031831.999999999, -13623007.999999998 6031331.999999999))",-122.37756302082514,47.5440412213389,-122.37307144440453,47.547073052348836,3921.761208551826
"POLYGON ((-13623007.999999998 6031831.999999999, -13622507.999999998 6031831.999999999, -13622507.999999998 6032332, -13623007.999999998 6032332, -13623007.999999998 6031831.999999999))",-122.37756302082514,47.547073052348836,-122.37307144440453,47.55010470800053,4259.472977282468
"POLYGON ((-13623007.999999998 6032332, -13622507.999999998 6032332, -13622507.999999998 6032831.999999999, -13623007.999999998 6032831.999999999, -13623007.999999998 6032332))",-122.37756302082514,47.55010470800053,-122.37307144440453,47.55313618829565,4437.338388783821
"POLYGON ((-13623007.999999998 6032831.999999999, -13622507.999999998 6032831.999999999, -13622507.999999998 6033331.999999999, -13623007.999999998 6033331.999999999, -13623007.999999998 6032831.999999999))",-122.37756302082514,47.55313618829565,-122.37307144440453,47.556167493235854,2908.164745286341
"POLYGON ((-13623007.999999998 6033331.999999999, -13622507.999999998 6033331.999999999, -13622507.999999998 6033831.999999998, -13623007.999999998 6033831.999999998, -13623007.999999998 6033331.999999999))",-122.37756302082514,47.556167493235854,-122.37307144440453,47.559198622822784,1801.4562716192963
"POLYGON ((-13623007.999999998 6033831.999999998, -13622507.999999998 6033831.999999998, -13622507.999999998 6034331.999999998, -13623007.999999998 6034331.999999998, -13623007.999999998 6033831.999999998))",-122.37756302082514,47.559198622822784,-122.37307144440453,47.56222957705812,2251.8094099776254
"POLYGON ((-13623007.999999998 6034331.999999998, -13622507.999999998 6034331.999999998, -13622507.999999998 6034831.999999999, -13623007.999999998 6034831.999999999, -13623007.999999998 6034331.999999998))",-122.37756302082514,47.56222957705812,-122.37307144440453,47.56526035594352,5290.165206051881
"POLYGON ((-13623007.999999998 6034831.999999999, -13622507.999999998 6034831.999999999, -13622507.999999998 6035332, -13623007.999999998 6035332, -13623007.999999998 6034831.999999999))",-122.37756302082514,47.56526035594352,-122.37307144440453,47.56829095948065,5712.206921375511
"POLYGON ((-13623007.999999998 6035332, -13622507.999999998 6035332, -13622507.999999998 6035831.999999999, -13623007.999999998 6035831.999999999, -13623007.999999998 6035332))",-122.37756302082514,47.56829095948065,-122.37307144440453,47.57132138767117,5817.975391171094
"POLYGON ((-13623007.999999998 6035831.999999999, -13622507.999999998 6035831.999999999, -13622507.999999998 6036332, -13623007.999999998 6036332, -13623007.999999998 6035831.999999999))",-122.37756302082514,47.57132138767117,-122.37307144440453,47.57435164051675,5000.032075614801
"POLYGON ((-13623007.999999998 6036332, -13622507.999999998 6036332, -13622507.999999998 6036832, -13623007.999999998 6036832, -13623007.999999998 6036332))",-122.37756302082514,47.57435164051675,-122.37307144440453,47.57738171801906,3011.0593168746013
"POLYGON ((-13623007.999999998 6036832, -13622507.999999998 6036832, -13622507.999999998 6037331.999999999, -13623007.999999998 6037331.999999999, -13623007.999999998 6036832))",-122.37756302082514,47.57738171801906,-122.37307144440453,47.580411620179774,2642.555420860332
"POLYGON ((-13623007.999999998 6037331.999999999, -13622507.999999998 6037331.999999999, -13622507.999999998 6037832, -13623007.999999998 6037832, -13623007.999999998 6037331.999999999))",-122.37756302082514,47.580411620179774,-122.37307144440453,47.58344134700057,3505.8345000388836
"POLYGON ((-13623007.999999998 6037832, -13622507.999999998 6037832, -13622507.999999998 6038332, -13623007.999999998 6038332, -13623007.999999998 6037832))",-122.37756302082514,47.58344134700057,-122.37307144440453,47.58647089848312,1209.4546293896465
"POLYGON ((-13623007.999999998 6038332, -13622507.999999998 6038332, -13622507.999999998 6038832, -13623007.999999998 6038832, -13623007.999999998 6038332))",-122.37756302082514,47.58647089848312,-122.37307144440453,47.589500274629096,355.09629933775426
"POLYGON ((-13623007.999999998 6038832, -13622507.999999998 6038832, -13622507.999999998 6039331.999999999, -13623007.999999998 6039331.999999999, -13623007.999999998 6038832))",-122.37756302082514,47.589500274629096,-122.37307144440453,47.59252947544019,0.0
"POLYGON ((-13623007.999999998 6039331.999999999, -13622507.999999998 6039331.999999999, -13622507.999999998 6039831.999999999, -13623007.999999998 6039831.999999999, -13623007.999999998 6039331.999999999))",-122.37756302082514,47.59252947544019,-122.37307144440453,47.59555850091807,0.0
"POLYGON ((-13623007.999999998 6039831.999999999, -13622507.999999998 6039831.999999999, -13622507.999999998 6040331.999999998, -13623007.999999998 6040331.999999998, -13623007.999999998 6039831.999999999))",-122.37756302082514,47.59555850091807,-122.37307144440453,47.598587351064424,0.0
"POLYGON ((-13623007.999999998 6040331.999999998, -13622507.999999998 6040331.999999998, -13622507.999999998 6040831.999999999, -13623007.999999998 6040831.999999999, -13623007.999999998 6040331.999999998))",-122.37756302082514,47.598587351064424,-122.37307144440453,47.60161602588094,553.4577186864137
"POLYGON ((-13623007.999999998 6040831.999999999, -13622507.999999998 6040831.999999999, -13622507.999999998 6041332, -13623007.999999998 6041332, -13623007.999999998 6040831.999999999))",-122.37756302082514,47.60161602588094,-122.37307144440453,47.60464452536931,535.6647452531632
"POLYGON ((-13623007.999999998 6041332, -13622507.999999998 6041332, -13622507.999999998 6041832, -13623007.999999998 6041832, -13623007.999999998 6041332))",-122.37756302082514,47.60464452536931,-122.37307144440453,47.60767284953121,729.6079464291491
"POLYGON ((-13623007.999999998 6041832, -13622507.999999998 6041832, -13622507.999999998 6042332, -13623007.999999998 6042332, -13623007.999999998 6041832))",-122.37756302082514,47.60767284953121,-122.37307144440453,47.610700998368344,0.0
"POLYGON ((-13623007.999999998 6042332, -13622507.999999998 6042332, -13622507.999999998 6042832, -13623007.999999998 6042832, -13623007.999999998 6042332))",-122.37756302082514,47.610700998368344,-122.37307144440453,47.61372897188239,0.0
"POLYGON ((-13623007.999999998 6042832, -13622507.999999998 6042832, -13622507.999999998 6043332, -13623007.999999998 6043332, -13623007.999999998 6042832))",-122.37756302082514,47.61372897188239,-122.37307144440453,47.61675677007505,0.0
"POLYGON ((-13623007.999999998 6043332, -13622507.999999998 6043332, -13622507.999999998 6043831.999999999, -13623007.999999998 6043831.999999999, -13623007.999999998 6043332))",-122.37756302082514,47.61675677007505,-122.37307144440453,47.61978439294802,0.0
"POLYGON ((-13623007.999999998 6043831.999999999, -13622507.999999998 6043831.999999999, -13622507.999999998 6044331.999999998, -13623007.999999998 6044331.999999998, -13623007.999999998 6043831.999999999))",-122.37756302082514,47.61978439294802,-122.37307144440453,47.622811840503,0.0
"POLYGON ((-13623007.999999998 6044331.999999998, -13622507.999999998 6044331.999999998, -13622507.999999998 6044831.999999999, -13623007.999999998 6044831.999999999, -13623007.999999998 6044331.999999998))",-122.37756302082514,47.622811840503,-122.37307144440453,47.62583911274169,0.0
"POLYGON ((-13623007.999999998 6044831.999999999, -13622507.999999998 6044831.999999999, -13622507.999999998 6045331.999999999, -13623007.999999998 6045331.999999999, -13623007.999999998 6044831.999999999))",-122.37756302082514,47.62583911274169,-122.37307144440453,47.62886620966579,509.68826443687345
"POLYGON ((-13623007.999999998 6045331.999999999, -13622507.999999998 6045331.999999999, -13622507.999999998 6045831.999999999, -13623007.999999998 6045831.999999999, -13623007.999999998 6045331.999999999))",-122.37756302082514,47.62886620966579,-122.37307144440453,47.631893131276996,2909.248306207267
"POLYGON ((-13623007.999999998 6045831.999999999, -13622507.999999998 6045831.999999999, -13622507.999999998 6046331.999999999, -13623007.999999998 6046331.999999999, -13623007.999999998 6045831.999999999))",-122.37756302082514,47.631893131276996,-122.37307144440453,47.63491987757703,3760.5012717894347
"POLYGON ((-13623007.999999998 6046331.999999999, -13622507.999999998 6046331.999999999, -13622507.999999998 6046831.999999998, -13623007.999999998 6046831.999999998, -13623007.999999998 6046331.999999999))",-122.37756302082514,47.63491987757703,-122.37307144440453,47.63794644856758,3376.335372984434
"POLYGON ((-13623007.999999998 6046831.999999998, -13622507.999999998 6046831.999999998, -13622507.999999998 6047332, -13623007.999999998 6047332, -13623007.999999998 6046831.999999998))",-122.37756302082514,47.63794644856758,-122.37307144440453,47.640972844250385,5681.286837590944
"POLYGON ((-13623007.999999998 6047332, -13622507.999999998 6047332, -13622507.999999998 6047831.999999999, -13623007.999999998 6047831.999999999, -13623007.999999998 6047332))",-122.37756302082514,47.640972844250385,-122.37307144440453,47.643999064627124,6121.021019084984
"POLYGON ((-13623007.999999998 6047831.999999999, -13622507.999999998 6047831.999999999, -13622507.999999998 6048332, -13623007.999999998 6048332, -13623007.999999998 6047831.999999999))",-122.37756302082514,47.643999064627124,-122.37307144440453,47.647025109699534,5218.847299707848
"POLYGON ((-13623007.999999998 6048332, -13622507.999999998 6048332, -13622507.999999998 6048831.999999998, -13623007.999999998 6048831.999999998, -13623007.999999998 6048332))",-122.37756302082514,47.647025109699534,-122.37307144440453,47.6500509794693,7537.263893550596
"POLYGON ((-13623007.999999998 6048831.999999998, -13622507.999999998 6048831.999999998, -13622507.999999998 6049332.000000001, -13623007.999999998 6049332.000000001, -13623007.999999998 6048831.999999998))",-122.37756302082514,47.6500509794693,-122.37307144440453,47.65307667393818,7378.708153348481
"POLYGON ((-13623007.999999998 6049332.000000001, -13622507.999999998 6049332.000000001, -13622507.999999998 6049831.999999999, -13623007.999999998 6049831.999999999, -13623007.999999998 6049332.000000001))",-122.37756302082514,47.65307667393818,-122.37307144440453,47.656102193107856,7060.717628475585
"POLYGON ((-13623007.999999998 6049831.999999999, -13622507.999999998 6049831.999999999, -13622507.999999998 6050331.999999999, -13623007.999999998 6050331.999999999, -13623007.999999998 6049831.999999999))",-122.37756302082514,47.656102193107856,-122.37307144440453,47.659127536980066,959.2792730013515
"POLYGON ((-13623007.999999998 6050331.999999999, -13622507.999999998 6050331.999999999, -13622507.999999998 6050831.999999999, -13623007.999999998 6050831.999999999, -13623007.999999998 6050331.999999999))",-122.37756302082514,47.659127536980066,-122.37307144440453,47.66215270555653,3046.546746453086
"POLYGON ((-13623007.999999998 6050831.999999999, -13622507.999999998 6050831.999999999, -13622507.999999998 6051332.000000001, -13623007.999999998 6051332.000000001, -13623007.999999998 6050831.999999999))",-122.37756302082514,47.66215270555653,-122.37307144440453,47.66517769883898,7095.944601086434
"POLYGON ((-13623007.999999998 6051332.000000001, -13622507.999999998 6051332.000000001, -13622507.999999998 6051832, -13623007.999999998 6051832, -13623007.999999998 6051332.000000001))",-122.37756302082514,47.66517769883898,-122.37307144440453,47.66820251682912,5957.762444744651
"POLYGON ((-13623007.999999998 6051832, -13622507.999999998 6051832, -13622507.999999998 6052331.999999999, -13623007.999999998 6052331.999999999, -13623007.999999998 6051832))",-122.37756302082514,47.66820251682912,-122.37307144440453,47.67122715952869,5518.718624842654
"POLYGON ((-13623007.999999998 6052331.999999999, -13622507.999999998 6052331.999999999, -13622507.999999998 6052832, -13623007.999999998 6052832, -13623007.999999998 6052331.999999999))",-122.37756302082514,47.67122715952869,-122.37307144440453,47.67425162693943,5333.884287856139
"POLYGON ((-13623007.999999998 6052832, -13622507.999999998 6052832, -13622507.999999998 6053332.000000001, -13623007.999999998 6053332.000000001, -13623007.999999998 6052832))",-122.37756302082514,47.67425162693943,-122.37307144440453,47.677275919063064,4592.415276990203
"POLYGON ((-13623007.999999998 6053332.000000001, -13622507.999999998 6053332.000000001, -13622507.999999998 6053831.999999999, -13623007.999999998 6053831.999999999, -13623007.999999998 6053332.000000001))",-122.37756302082514,47.677275919063064,-122.37307144440453,47.68030003590131,4398.836281466222
